Date,Year,Month,Month_Name,Min Temperature(°C),Max Temperature(°C),Average Temperature(°C),Precipitation(mm),Wind(km/h),Relative Humidity,Solar(W/m²)
1996-12-30,1996,12,December,24.867,32.756,28.812,0.441,2.697,0.758,28.662
1996-12-31,1996,12,December,26.271,31.905,29.088,0.0,3.704,0.729,28.931
1997-01-01,1997,1,January,26.87,33.785,30.328,0.0,2.148,0.64,26.089
1997-01-02,1997,1,January,25.169,32.799,28.984,0.419,2.743,0.695,28.913
1997-01-03,1997,1,January,25.996,33.011,29.504,0.0,4.436,0.641,27.169
1997-01-04,1997,1,January,25.896,33.116,29.506,11.395,3.28,0.695,28.444
1997-01-05,1997,1,January,25.112,32.752,28.932,13.467,2.014,0.749,27.206
1997-01-06,1997,1,January,25.242,29.58,27.411,22.35,2.982,0.814,26.167
1997-01-07,1997,1,January,25.062,28.361,26.712,23.173,3.919,0.855,18.092
1997-01-08,1997,1,January,25.088,27.875,26.482,24.235,3.628,0.87,19.201
1997-01-09,1997,1,January,25.024,30.138,27.581,10.791,2.593,0.804,27.443
1997-01-10,1997,1,January,25.15,33.658,29.404,11.148,1.767,0.775,27.721
1997-01-11,1997,1,January,24.793,33.368,29.08,0.0,3.381,0.69,28.035
1997-01-12,1997,1,January,25.593,31.878,28.736,1.02,2.526,0.665,24.088
1997-01-13,1997,1,January,25.088,34.967,30.028,1.892,1.514,0.641,25.108
1997-01-14,1997,1,January,25.268,35.388,30.328,3.61,1.889,0.673,23.759
1997-01-15,1997,1,January,25.202,32.201,28.702,11.426,2.627,0.725,28.605
1997-01-16,1997,1,January,24.814,31.035,27.925,1.62,3.537,0.738,27.221
1997-01-17,1997,1,January,25.565,33.86,29.712,12.686,2.653,0.74,27.811
1997-01-18,1997,1,January,24.799,31.412,28.106,11.189,2.084,0.784,28.608
1997-01-19,1997,1,January,24.757,34.497,29.627,8.849,1.959,0.771,26.617
1997-01-20,1997,1,January,25.289,29.929,27.609,23.916,2.025,0.861,17.51
1997-01-21,1997,1,January,25.343,29.938,27.64,16.145,2.127,0.841,22.605
1997-01-22,1997,1,January,25.521,30.792,28.156,12.803,2.326,0.805,25.085
1997-01-23,1997,1,January,25.84,28.067,26.954,4.631,1.294,0.873,3.029
1997-01-24,1997,1,January,25.682,30.41,28.046,11.082,1.524,0.832,22.013
1997-01-25,1997,1,January,24.89,30.661,27.776,21.696,1.762,0.838,25.547
1997-01-26,1997,1,January,26.017,28.827,27.422,16.299,3.21,0.851,20.088
1997-01-27,1997,1,January,25.397,28.232,26.814,35.479,2.895,0.873,21.825
1997-01-28,1997,1,January,25.3,30.427,27.864,13.352,2.715,0.835,23.29
1997-01-29,1997,1,January,25.329,31.051,28.19,12.329,2.045,0.798,17.637
1997-01-30,1997,1,January,25.811,28.972,27.392,12.32,2.976,0.812,15.554
1997-01-31,1997,1,January,25.663,28.815,27.239,22.673,3.658,0.851,14.026
1997-02-01,1997,2,February,25.159,28.789,26.974,14.77,3.35,0.845,26.702
1997-02-02,1997,2,February,25.267,28.171,26.719,25.191,3.684,0.855,27.054
1997-02-03,1997,2,February,25.413,29.28,27.346,12.339,2.764,0.827,27.104
1997-02-04,1997,2,February,25.447,30.683,28.065,8.054,2.396,0.792,28.483
1997-02-05,1997,2,February,25.786,29.384,27.585,16.383,2.228,0.825,26.202
1997-02-06,1997,2,February,25.378,32.446,28.912,8.332,1.483,0.788,25.749
1997-02-07,1997,2,February,25.443,30.633,28.038,10.64,2.736,0.806,27.471
1997-02-08,1997,2,February,25.069,30.746,27.908,12.027,3.196,0.805,26.583
1997-02-09,1997,2,February,25.531,30.073,27.802,12.572,3.003,0.812,27.833
1997-02-10,1997,2,February,24.987,30.425,27.706,8.408,2.221,0.812,28.091
1997-02-11,1997,2,February,25.021,31.188,28.104,7.622,1.439,0.804,28.298
1997-02-12,1997,2,February,25.105,29.913,27.509,13.716,1.602,0.824,28.203
1997-02-13,1997,2,February,24.516,31.252,27.884,10.169,1.408,0.817,26.344
1997-02-14,1997,2,February,24.878,33.657,29.268,9.471,1.189,0.788,28.421
1997-02-15,1997,2,February,25.168,31.404,28.286,12.205,1.551,0.795,26.665
1997-02-16,1997,2,February,25.149,26.506,25.828,24.232,1.869,0.911,1.167
1997-02-17,1997,2,February,24.323,29.861,27.092,15.168,1.825,0.843,27.279
1997-02-18,1997,2,February,24.842,30.652,27.747,18.382,1.179,0.847,21.126
1997-02-19,1997,2,February,26.02,29.658,27.839,11.563,2.65,0.827,25.2
1997-02-20,1997,2,February,25.562,26.742,26.152,9.105,1.964,0.892,1.855
1997-02-21,1997,2,February,25.288,27.867,26.578,36.804,2.886,0.898,9.39
1997-02-22,1997,2,February,25.473,27.816,26.644,50.046,5.489,0.894,17.409
1997-02-23,1997,2,February,25.137,27.237,26.187,36.48,5.194,0.901,12.454
1997-02-24,1997,2,February,25.619,27.977,26.798,20.778,4.811,0.886,21.132
1997-02-25,1997,2,February,25.627,28.024,26.825,25.612,5.323,0.877,21.567
1997-02-26,1997,2,February,25.269,28.292,26.78,23.102,4.323,0.886,22.96
1997-02-27,1997,2,February,25.215,28.018,26.617,25.088,4.105,0.894,19.257
1997-02-28,1997,2,February,25.582,28.146,26.864,22.52,4.186,0.873,18.552
1997-03-01,1997,3,March,25.551,28.892,27.222,16.95,4.358,0.856,25.594
1997-03-02,1997,3,March,26.008,29.543,27.776,14.553,5.35,0.83,27.274
1997-03-03,1997,3,March,26.233,28.685,27.459,18.539,6.418,0.837,24.648
1997-03-04,1997,3,March,25.508,29.042,27.275,22.66,6.569,0.836,26.172
1997-03-05,1997,3,March,25.512,29.862,27.687,20.923,6.279,0.83,26.754
1997-03-06,1997,3,March,25.184,26.859,26.022,66.009,6.756,0.902,16.117
1997-03-07,1997,3,March,25.346,27.101,26.224,25.369,6.464,0.874,16.581
1997-03-08,1997,3,March,24.975,26.073,25.524,51.917,8.487,0.9,6.742
1997-03-09,1997,3,March,24.795,27.028,25.912,63.813,6.595,0.899,11.29
1997-03-10,1997,3,March,24.967,26.677,25.822,34.784,6.385,0.881,14.099
1997-03-11,1997,3,March,24.596,26.169,25.382,77.872,6.7,0.919,12.561
1997-03-12,1997,3,March,24.309,26.555,25.432,25.607,4.378,0.887,7.03
1997-03-13,1997,3,March,24.596,28.208,26.402,10.272,3.822,0.834,25.043
1997-03-14,1997,3,March,24.512,27.75,26.131,7.005,2.969,0.855,17.753
1997-03-15,1997,3,March,23.8,27.11,25.455,5.155,1.494,0.876,7.647
1997-03-16,1997,3,March,24.348,27.848,26.098,4.274,1.792,0.857,11.247
1997-03-17,1997,3,March,24.312,30.282,27.297,4.165,1.795,0.803,24.37
1997-03-18,1997,3,March,24.42,28.214,26.317,2.002,2.307,0.814,12.362
1997-03-19,1997,3,March,23.648,26.745,25.196,0.63,1.435,0.829,6.298
1997-03-20,1997,3,March,23.369,27.089,25.229,1.063,1.113,0.824,4.917
1997-03-21,1997,3,March,23.005,29.37,26.188,0.115,2.377,0.766,19.362
1997-03-22,1997,3,March,26.06,30.777,28.418,0.007,3.351,0.721,20.5
1997-03-23,1997,3,March,26.333,30.686,28.51,0.244,3.77,0.734,23.0
1997-03-24,1997,3,March,25.981,31.959,28.97,0.335,2.902,0.741,26.344
1997-03-25,1997,3,March,24.392,32.336,28.364,0.0,2.236,0.691,26.956
1997-03-26,1997,3,March,23.077,33.737,28.407,0.544,1.507,0.719,26.435
1997-03-27,1997,3,March,25.009,32.574,28.792,0.0,2.924,0.719,25.813
1997-03-28,1997,3,March,24.945,31.548,28.246,2.002,2.8,0.717,26.092
1997-03-29,1997,3,March,25.286,31.245,28.266,1.928,3.63,0.706,25.323
1997-03-30,1997,3,March,25.109,31.666,28.388,0.01,3.95,0.691,23.237
1997-03-31,1997,3,March,24.909,31.28,28.094,0.829,4.117,0.708,22.909
1997-04-01,1997,4,April,24.933,31.562,28.248,0.863,4.104,0.674,21.031
1997-04-02,1997,4,April,25.028,31.273,28.15,0.038,4.705,0.68,25.331
1997-04-03,1997,4,April,24.48,31.995,28.238,0.003,4.347,0.67,26.03
1997-04-04,1997,4,April,24.291,31.04,27.666,0.074,3.99,0.689,24.76
1997-04-05,1997,4,April,24.945,32.245,28.595,0.0,4.339,0.64,25.776
1997-04-06,1997,4,April,24.828,31.537,28.182,0.203,3.528,0.647,23.715
1997-04-07,1997,4,April,24.199,30.922,27.56,0.16,2.695,0.675,17.926
1997-04-08,1997,4,April,24.71,31.821,28.266,0.0,3.093,0.601,19.146
1997-04-09,1997,4,April,23.932,31.739,27.836,0.0,4.867,0.552,25.857
1997-04-10,1997,4,April,23.847,31.361,27.604,0.0,4.456,0.596,25.145
1997-04-11,1997,4,April,24.802,29.894,27.348,0.433,4.216,0.68,16.896
1997-04-12,1997,4,April,25.272,31.351,28.312,0.079,4.063,0.619,18.22
1997-04-13,1997,4,April,24.327,30.952,27.64,0.0,4.631,0.617,22.857
1997-04-14,1997,4,April,24.326,30.282,27.304,0.681,4.667,0.665,19.407
1997-04-15,1997,4,April,24.372,30.715,27.544,0.0,4.55,0.576,16.827
1997-04-16,1997,4,April,24.155,31.306,27.73,0.0,3.904,0.536,23.607
1997-04-17,1997,4,April,23.202,31.042,27.122,0.575,3.814,0.593,19.829
1997-04-18,1997,4,April,23.357,30.291,26.824,0.084,4.303,0.662,14.832
1997-04-19,1997,4,April,24.34,26.899,25.62,0.034,5.024,0.668,8.246
1997-04-20,1997,4,April,24.03,31.107,27.568,0.014,4.577,0.627,24.315
1997-04-21,1997,4,April,24.275,30.518,27.396,0.31,5.514,0.66,23.585
1997-04-22,1997,4,April,24.765,30.882,27.824,0.0,6.117,0.599,24.309
1997-04-23,1997,4,April,24.691,30.237,27.464,0.086,5.857,0.667,17.411
1997-04-24,1997,4,April,25.322,30.391,27.856,0.034,6.522,0.669,21.514
1997-04-25,1997,4,April,25.615,30.329,27.972,0.303,6.215,0.69,9.852
1997-04-26,1997,4,April,25.84,30.428,28.134,0.007,6.909,0.64,19.231
1997-04-27,1997,4,April,25.325,30.736,28.03,0.017,6.288,0.657,14.874
1997-04-28,1997,4,April,24.755,30.998,27.876,0.0,5.818,0.647,22.699
1997-04-29,1997,4,April,24.424,31.433,27.928,0.0,5.435,0.613,23.574
1997-04-30,1997,4,April,23.659,31.42,27.54,0.0,4.27,0.687,22.808
1997-05-01,1997,5,May,24.545,31.256,27.9,0.077,4.864,0.682,22.099
1997-05-02,1997,5,May,24.254,31.24,27.747,0.881,4.454,0.656,22.965
1997-05-03,1997,5,May,23.974,30.938,27.456,0.0,3.947,0.619,22.412
1997-05-04,1997,5,May,22.883,32.235,27.559,0.0,2.629,0.609,20.894
1997-05-05,1997,5,May,21.482,32.046,26.764,1.154,2.521,0.695,22.114
1997-05-06,1997,5,May,22.487,32.693,27.59,0.34,2.602,0.681,22.542
1997-05-07,1997,5,May,22.545,31.114,26.83,0.661,3.041,0.705,22.125
1997-05-08,1997,5,May,23.473,30.464,26.968,0.185,3.816,0.698,20.725
1997-05-09,1997,5,May,23.919,31.81,27.864,0.0,4.52,0.623,22.788
1997-05-10,1997,5,May,23.278,30.578,26.928,0.0,4.644,0.695,22.571
1997-05-11,1997,5,May,23.705,30.432,27.068,0.0,5.423,0.668,22.358
1997-05-12,1997,5,May,23.1,30.631,26.866,0.0,5.261,0.676,22.285
1997-05-13,1997,5,May,23.543,27.458,25.5,0.29,5.273,0.746,12.199
1997-05-14,1997,5,May,24.395,26.707,25.551,0.5,5.044,0.757,5.806
1997-05-15,1997,5,May,24.679,28.27,26.474,1.557,3.88,0.792,6.71
1997-05-16,1997,5,May,24.173,30.429,27.301,8.568,3.748,0.79,6.742
1997-05-17,1997,5,May,23.75,31.287,27.518,6.327,2.682,0.815,21.028
1997-05-18,1997,5,May,21.537,34.116,27.826,0.421,2.114,0.726,20.425
1997-05-19,1997,5,May,21.66,33.624,27.642,0.0,1.597,0.719,21.369
1997-05-20,1997,5,May,22.341,31.901,27.121,0.0,2.509,0.738,20.463
1997-05-21,1997,5,May,23.24,30.673,26.956,0.0,3.359,0.721,19.724
1997-05-22,1997,5,May,22.989,31.399,27.194,0.0,3.441,0.663,19.9
1997-05-23,1997,5,May,21.278,33.465,27.372,0.261,2.194,0.705,21.347
1997-05-24,1997,5,May,21.636,32.546,27.091,1.202,2.173,0.767,11.382
1997-05-25,1997,5,May,21.189,31.976,26.582,0.534,1.754,0.708,21.258
1997-05-26,1997,5,May,22.0,30.39,26.195,0.0,3.735,0.69,20.956
1997-05-27,1997,5,May,23.088,29.471,26.28,0.0,4.596,0.657,21.024
1997-05-28,1997,5,May,22.142,29.792,25.967,0.0,3.922,0.621,21.354
1997-05-29,1997,5,May,22.022,30.258,26.14,0.0,3.312,0.632,21.277
1997-05-30,1997,5,May,21.689,33.187,27.438,0.522,2.835,0.655,19.108
1997-05-31,1997,5,May,19.563,35.108,27.335,0.11,1.709,0.661,21.362
1997-06-01,1997,6,June,20.954,30.8,25.877,0.366,2.907,0.685,20.803
1997-06-02,1997,6,June,21.841,27.955,24.898,0.941,3.926,0.709,20.475
1997-06-03,1997,6,June,21.933,28.39,25.162,1.38,4.798,0.69,20.634
1997-06-04,1997,6,June,22.406,30.271,26.338,0.0,4.239,0.644,20.869
1997-06-05,1997,6,June,22.932,30.078,26.505,0.0,4.87,0.683,20.669
1997-06-06,1997,6,June,23.4,29.612,26.506,0.189,4.698,0.688,18.74
1997-06-07,1997,6,June,23.624,30.45,27.037,0.0,5.221,0.606,20.784
1997-06-08,1997,6,June,23.2,29.826,26.513,0.0,5.027,0.652,20.604
1997-06-09,1997,6,June,22.666,29.812,26.239,0.0,4.122,0.684,20.604
1997-06-10,1997,6,June,22.94,29.961,26.45,0.0,4.92,0.684,20.495
1997-06-11,1997,6,June,23.218,27.293,25.255,0.021,5.084,0.727,8.255
1997-06-12,1997,6,June,23.958,28.962,26.46,0.0,5.296,0.683,19.466
1997-06-13,1997,6,June,22.638,30.227,26.432,0.0,4.236,0.612,20.595
1997-06-14,1997,6,June,21.57,30.41,25.99,0.0,3.328,0.655,20.543
1997-06-15,1997,6,June,22.046,29.323,25.684,0.271,3.797,0.706,18.498
1997-06-16,1997,6,June,22.63,29.462,26.046,0.069,4.834,0.664,18.138
1997-06-17,1997,6,June,21.924,27.789,24.856,0.0,5.779,0.626,20.183
1997-06-18,1997,6,June,21.414,27.355,24.385,0.0,5.167,0.631,19.948
1997-06-19,1997,6,June,20.718,28.344,24.531,0.0,3.652,0.684,15.446
1997-06-20,1997,6,June,21.688,29.314,25.501,0.0,3.729,0.689,19.088
1997-06-21,1997,6,June,22.905,25.701,24.303,0.434,4.973,0.726,7.61
1997-06-22,1997,6,June,22.608,30.377,26.492,0.034,4.624,0.671,20.228
1997-06-23,1997,6,June,22.605,30.715,26.66,0.083,4.266,0.714,19.555
1997-06-24,1997,6,June,23.848,29.854,26.851,0.076,5.55,0.722,10.14
1997-06-25,1997,6,June,23.813,30.544,27.178,0.0,5.086,0.693,16.464
1997-06-26,1997,6,June,23.428,28.45,25.939,0.024,5.362,0.718,8.251
1997-06-27,1997,6,June,24.089,26.249,25.169,0.264,5.496,0.71,6.674
1997-06-28,1997,6,June,24.076,27.645,25.86,0.007,5.814,0.691,12.471
1997-06-29,1997,6,June,23.661,26.789,25.225,0.203,5.776,0.723,8.457
1997-06-30,1997,6,June,23.533,28.522,26.028,0.048,5.651,0.71,16.356
1997-07-01,1997,7,July,23.525,28.71,26.118,0.24,5.359,0.72,14.915
1997-07-02,1997,7,July,23.587,30.625,27.106,0.537,4.813,0.73,16.487
1997-07-03,1997,7,July,24.346,30.37,27.358,0.0,4.922,0.718,19.153
1997-07-04,1997,7,July,24.512,30.383,27.447,0.1,4.882,0.733,15.77
1997-07-05,1997,7,July,24.738,30.94,27.839,0.079,5.324,0.702,20.049
1997-07-06,1997,7,July,23.858,25.041,24.45,1.627,4.988,0.791,2.292
1997-07-07,1997,7,July,23.663,27.75,25.706,0.397,6.433,0.744,7.898
1997-07-08,1997,7,July,23.949,28.341,26.145,0.024,5.991,0.718,16.697
1997-07-09,1997,7,July,23.899,25.74,24.819,1.215,4.895,0.754,3.978
1997-07-10,1997,7,July,24.03,25.64,24.835,1.401,5.454,0.79,4.004
1997-07-11,1997,7,July,24.067,29.21,26.638,0.793,6.36,0.71,18.758
1997-07-12,1997,7,July,24.237,26.55,25.394,0.144,5.482,0.688,7.61
1997-07-13,1997,7,July,24.057,30.08,27.068,0.017,4.973,0.643,18.4
1997-07-14,1997,7,July,23.291,29.56,26.426,0.118,5.441,0.684,18.233
1997-07-15,1997,7,July,23.273,29.201,26.237,0.0,5.246,0.717,19.363
1997-07-16,1997,7,July,23.502,30.112,26.807,0.173,5.598,0.692,20.443
1997-07-17,1997,7,July,23.029,29.087,26.058,0.203,6.125,0.655,11.446
1997-07-18,1997,7,July,22.711,28.177,25.444,0.508,5.808,0.719,13.329
1997-07-19,1997,7,July,22.883,28.221,25.552,0.652,6.567,0.674,13.14
1997-07-20,1997,7,July,23.075,28.729,25.902,0.0,6.347,0.585,20.685
1997-07-21,1997,7,July,22.102,28.126,25.114,0.007,5.668,0.655,12.208
1997-07-22,1997,7,July,22.892,25.491,24.191,0.316,6.201,0.68,7.804
1997-07-23,1997,7,July,22.088,28.677,25.382,0.017,6.653,0.641,21.812
1997-07-24,1997,7,July,22.317,26.605,24.461,0.182,6.172,0.669,10.873
1997-07-25,1997,7,July,22.366,29.479,25.922,0.0,5.217,0.623,21.954
1997-07-26,1997,7,July,22.287,29.468,25.877,0.0,4.675,0.649,20.304
1997-07-27,1997,7,July,22.273,28.571,25.422,0.089,5.048,0.648,19.689
1997-07-28,1997,7,July,21.618,29.303,25.46,0.0,5.122,0.605,22.31
1997-07-29,1997,7,July,21.955,28.714,25.334,0.838,5.294,0.633,11.875
1997-07-30,1997,7,July,22.182,29.27,25.726,0.0,5.807,0.541,22.6
1997-07-31,1997,7,July,22.041,28.59,25.316,0.0,5.973,0.539,22.72
1997-08-01,1997,8,August,21.286,28.868,25.077,0.0,5.416,0.603,22.602
1997-08-02,1997,8,August,21.633,28.771,25.202,0.041,5.501,0.628,22.222
1997-08-03,1997,8,August,22.402,28.603,25.502,0.0,5.908,0.631,21.914
1997-08-04,1997,8,August,21.535,28.351,24.943,0.294,4.59,0.687,17.806
1997-08-05,1997,8,August,22.136,29.186,25.661,0.024,5.072,0.633,21.016
1997-08-06,1997,8,August,21.24,29.178,25.209,0.0,4.688,0.587,23.102
1997-08-07,1997,8,August,21.039,29.418,25.228,0.0,3.945,0.571,23.149
1997-08-08,1997,8,August,20.381,30.389,25.385,0.0,3.533,0.584,23.266
1997-08-09,1997,8,August,19.272,30.066,24.669,0.0,3.795,0.593,23.518
1997-08-10,1997,8,August,20.198,29.569,24.883,0.0,4.294,0.595,23.6
1997-08-11,1997,8,August,21.575,29.07,25.322,0.0,4.932,0.58,23.542
1997-08-12,1997,8,August,21.408,29.736,25.572,0.0,4.296,0.562,23.643
1997-08-13,1997,8,August,19.676,29.906,24.791,0.0,3.504,0.605,21.652
1997-08-14,1997,8,August,21.596,29.327,25.462,0.0,4.175,0.604,22.845
1997-08-15,1997,8,August,21.852,29.627,25.74,0.0,4.293,0.608,22.585
1997-08-16,1997,8,August,21.769,29.119,25.444,0.003,4.388,0.646,17.998
1997-08-17,1997,8,August,22.338,30.36,26.349,0.007,5.031,0.582,22.41
1997-08-18,1997,8,August,23.043,30.575,26.809,0.0,5.774,0.594,23.398
1997-08-19,1997,8,August,23.062,29.428,26.245,0.0,5.696,0.606,23.126
1997-08-20,1997,8,August,22.553,29.92,26.236,0.0,5.269,0.614,18.836
1997-08-21,1997,8,August,21.924,26.682,24.303,0.0,5.915,0.662,16.592
1997-08-22,1997,8,August,22.838,29.194,26.016,0.0,6.923,0.594,24.146
1997-08-23,1997,8,August,22.531,29.664,26.098,0.0,5.896,0.607,21.581
1997-08-24,1997,8,August,22.03,29.711,25.87,0.0,5.221,0.617,24.231
1997-08-25,1997,8,August,21.28,30.419,25.85,0.0,4.173,0.536,24.853
1997-08-26,1997,8,August,19.769,32.226,25.998,0.0,2.633,0.587,24.739
1997-08-27,1997,8,August,19.497,35.779,27.638,0.0,2.101,0.616,25.07
1997-08-28,1997,8,August,20.332,29.114,24.723,0.0,4.388,0.594,25.092
1997-08-29,1997,8,August,21.147,29.819,25.483,0.0,5.306,0.58,25.227
1997-08-30,1997,8,August,22.178,29.896,26.037,0.0,4.952,0.642,25.121
1997-08-31,1997,8,August,21.668,36.023,28.846,0.12,2.232,0.713,12.243
1997-09-01,1997,9,September,22.886,31.782,27.334,0.0,4.5,0.655,25.055
1997-09-02,1997,9,September,23.24,30.821,27.03,0.0,5.374,0.669,25.046
1997-09-03,1997,9,September,22.732,31.502,27.117,0.0,4.424,0.624,25.419
1997-09-04,1997,9,September,21.875,31.113,26.494,0.0,4.255,0.629,25.428
1997-09-05,1997,9,September,21.812,31.441,26.626,0.0,3.65,0.6,25.597
1997-09-06,1997,9,September,18.35,33.669,26.01,0.0,2.126,0.652,25.809
1997-09-07,1997,9,September,20.102,33.0,26.551,0.0,2.687,0.653,25.983
1997-09-08,1997,9,September,19.119,31.693,25.406,0.0,3.761,0.612,26.769
1997-09-09,1997,9,September,18.877,31.784,25.33,0.0,4.032,0.587,26.679
1997-09-10,1997,9,September,21.247,32.347,26.797,0.0,4.765,0.571,26.087
1997-09-11,1997,9,September,22.555,29.953,26.254,0.0,5.975,0.542,26.457
1997-09-12,1997,9,September,22.145,30.189,26.167,0.0,5.885,0.533,26.557
1997-09-13,1997,9,September,22.639,28.889,25.764,0.014,6.482,0.594,26.113
1997-09-14,1997,9,September,22.44,29.643,26.042,0.072,6.124,0.575,26.416
1997-09-15,1997,9,September,22.138,30.261,26.2,0.041,6.19,0.598,24.929
1997-09-16,1997,9,September,22.724,29.751,26.238,0.302,5.784,0.622,21.131
1997-09-17,1997,9,September,22.517,30.589,26.553,0.0,5.505,0.613,26.518
1997-09-18,1997,9,September,23.227,30.268,26.748,0.003,5.513,0.629,26.147
1997-09-19,1997,9,September,22.772,31.012,26.892,0.0,5.525,0.636,23.833
1997-09-20,1997,9,September,22.777,30.406,26.592,0.0,6.245,0.63,26.537
1997-09-21,1997,9,September,21.859,30.446,26.153,0.0,5.421,0.55,27.486
1997-09-22,1997,9,September,21.507,31.528,26.518,0.0,5.122,0.521,27.581
1997-09-23,1997,9,September,20.342,31.888,26.115,0.0,3.522,0.613,27.453
1997-09-24,1997,9,September,19.127,32.536,25.832,0.0,3.933,0.648,27.57
1997-09-25,1997,9,September,21.437,34.184,27.81,0.0,4.441,0.594,27.526
1997-09-26,1997,9,September,21.909,34.333,28.121,0.0,4.846,0.587,27.539
1997-09-27,1997,9,September,23.835,33.902,28.868,0.0,5.72,0.6,26.988
1997-09-28,1997,9,September,25.593,30.719,28.156,0.587,6.195,0.678,15.302
1997-09-29,1997,9,September,25.833,32.745,29.289,0.656,6.359,0.612,25.882
1997-09-30,1997,9,September,24.716,34.212,29.464,0.0,5.127,0.538,25.961
1997-10-01,1997,10,October,23.925,32.986,28.456,0.0,5.578,0.571,26.065
1997-10-02,1997,10,October,24.369,32.581,28.475,0.0,5.854,0.57,27.26
1997-10-03,1997,10,October,23.556,31.671,27.614,0.0,5.895,0.581,27.483
1997-10-04,1997,10,October,22.697,32.026,27.362,0.0,4.392,0.597,24.871
1997-10-05,1997,10,October,23.247,32.157,27.702,0.0,5.385,0.617,27.309
1997-10-06,1997,10,October,23.007,32.789,27.898,0.0,5.054,0.572,27.908
1997-10-07,1997,10,October,22.309,32.917,27.613,0.0,3.968,0.608,27.992
1997-10-08,1997,10,October,20.196,32.811,26.504,0.0,3.036,0.638,27.843
1997-10-09,1997,10,October,20.67,32.831,26.751,0.0,3.63,0.61,27.802
1997-10-10,1997,10,October,21.384,33.178,27.281,0.0,4.327,0.594,28.106
1997-10-11,1997,10,October,22.531,31.848,27.19,0.0,5.471,0.527,28.518
1997-10-12,1997,10,October,21.384,31.1,26.242,0.0,5.063,0.488,28.523
1997-10-13,1997,10,October,19.408,30.539,24.974,0.0,3.922,0.55,28.621
1997-10-14,1997,10,October,18.956,30.846,24.901,0.0,3.863,0.624,28.377
1997-10-15,1997,10,October,21.007,30.713,25.86,0.0,5.425,0.606,28.196
1997-10-16,1997,10,October,22.768,31.958,27.363,0.0,6.039,0.573,28.344
1997-10-17,1997,10,October,23.4,32.501,27.95,0.0,5.946,0.593,28.62
1997-10-18,1997,10,October,23.109,32.915,28.012,0.0,5.711,0.64,28.179
1997-10-19,1997,10,October,23.67,32.846,28.258,0.0,5.637,0.6,28.422
1997-10-20,1997,10,October,23.225,33.363,28.294,0.0,4.872,0.572,28.636
1997-10-21,1997,10,October,20.959,35.224,28.091,0.0,2.706,0.626,28.174
1997-10-22,1997,10,October,22.686,31.839,27.262,0.232,5.01,0.67,27.93
1997-10-23,1997,10,October,24.297,32.266,28.282,0.0,6.563,0.591,27.801
1997-10-24,1997,10,October,23.967,32.113,28.04,0.0,5.947,0.556,28.283
1997-10-25,1997,10,October,23.581,31.708,27.644,0.0,5.023,0.56,25.305
1997-10-26,1997,10,October,23.134,32.71,27.922,0.0,4.773,0.588,22.735
1997-10-27,1997,10,October,24.273,32.475,28.374,0.0,6.35,0.587,28.399
1997-10-28,1997,10,October,23.306,32.67,27.988,0.0,5.597,0.576,28.53
1997-10-29,1997,10,October,22.325,31.659,26.992,0.0,5.146,0.519,29.04
1997-10-30,1997,10,October,22.259,31.305,26.782,0.0,4.898,0.533,29.228
1997-10-31,1997,10,October,22.198,31.779,26.989,0.0,4.908,0.585,28.974
1997-11-01,1997,11,November,22.794,32.312,27.553,0.0,5.633,0.56,28.899
1997-11-02,1997,11,November,22.209,32.547,27.378,0.0,4.926,0.578,28.637
1997-11-03,1997,11,November,22.013,32.783,27.398,0.0,3.561,0.627,23.442
1997-11-04,1997,11,November,22.395,34.299,28.347,0.0,2.683,0.615,28.582
1997-11-05,1997,11,November,22.449,37.174,29.812,0.0,2.495,0.619,23.378
1997-11-06,1997,11,November,22.916,34.817,28.867,0.0,4.181,0.556,28.828
1997-11-07,1997,11,November,22.628,35.182,28.905,0.0,4.167,0.581,29.054
1997-11-08,1997,11,November,22.599,34.577,28.588,0.0,4.403,0.595,28.903
1997-11-09,1997,11,November,23.649,33.736,28.692,0.0,4.892,0.605,28.584
1997-11-10,1997,11,November,24.458,33.754,29.106,0.0,5.064,0.586,28.391
1997-11-11,1997,11,November,24.065,34.681,29.373,0.0,4.417,0.57,28.478
1997-11-12,1997,11,November,24.775,35.198,29.986,0.0,5.097,0.569,28.623
1997-11-13,1997,11,November,25.207,34.655,29.931,0.0,5.713,0.607,28.607
1997-11-14,1997,11,November,25.58,35.318,30.449,0.0,6.169,0.587,28.528
1997-11-15,1997,11,November,25.902,35.091,30.496,0.0,6.142,0.594,28.39
1997-11-16,1997,11,November,25.383,35.341,30.362,0.0,6.02,0.546,28.94
1997-11-17,1997,11,November,24.955,35.023,29.989,0.0,5.327,0.535,29.206
1997-11-18,1997,11,November,23.911,34.81,29.36,0.0,4.718,0.552,29.072
1997-11-19,1997,11,November,22.003,36.932,29.468,0.0,2.861,0.591,29.152
1997-11-20,1997,11,November,22.75,35.149,28.95,0.0,3.448,0.589,28.882
1997-11-21,1997,11,November,24.045,33.846,28.946,0.0,4.029,0.605,17.324
1997-11-22,1997,11,November,24.575,34.441,29.508,0.0,4.471,0.584,28.068
1997-11-23,1997,11,November,24.392,34.535,29.463,0.0,5.014,0.571,25.37
1997-11-24,1997,11,November,24.582,34.288,29.435,0.0,5.026,0.578,27.386
1997-11-25,1997,11,November,25.068,34.931,29.999,0.0,4.051,0.593,28.522
